problemId,tags,rating,name,solved
374:D,binary search+data structures+dp+trees,2000.0,Inna and Sequence ,786
374:C,dfs and similar+dp+graphs+implementation,1900.0,Inna and Dima,2443
374:B,combinatorics+greedy,1500.0,Inna and Nine,3060
374:A,greedy+implementation,2000.0,Inna and Pink Pony,2734
373:B,binary search+implementation+math,1600.0,Making Sequences is Fun,2293
373:A,implementation,900.0,Collecting Beats is Fun,9348
372:E,combinatorics+geometry,3000.0,Drawing Circles is Fun,147
372:D,binary search+data structures+dfs and similar+trees+two pointers,2600.0,Choosing Subtree is Fun,755
372:C,data structures+dp+math,2100.0,Watching Fireworks is Fun,2891
372:B,brute force+divide and conquer+dp,1900.0,Counting Rectangles is Fun,2314
372:A,binary search+greedy+sortings+two pointers,1600.0,Counting Kangaroos is Fun,10497
371:E,greedy+math+two pointers,2000.0,Subway Innovation,1017
371:D,data structures+dsu+implementation+trees,1800.0,Vessels,4501
371:C,binary search+brute force,1600.0,Hamburgers,17471
371:B,math+number theory,1300.0,Fox Dividing Cheese,9502
371:A,greedy+implementation+math,1000.0,K-Periodic Array,5482
370:E,dp+greedy,2500.0,Summer Reading,204
370:D,brute force+constructive algorithms+greedy+implementation,2100.0,Broken Monitor,571
370:C,constructive algorithms+greedy+sortings,1800.0,Mittens,1433
370:B,implementation,1300.0,Berland Bingo,2389
370:A,graphs+math+shortest paths,1100.0,"Rook, Bishop and King",8351
369:E,binary search+data structures,2200.0,Valera and Queries,1733
369:D,dfs and similar+dp+graphs+shortest paths,2200.0,Valera and Fools,1014
369:C,dfs and similar+graphs+trees,1600.0,Valera and Elections,8257
369:B,constructive algorithms+implementation+math,1400.0,Valera and Contest,5773
369:A,greedy+implementation,900.0,Valera and Plates,9626
368:B,data structures+dp,1100.0,Sereja and Suffixes,32545
368:A,implementation,1000.0,Sereja and Coat Rack,6827
367:E,combinatorics+dp,2700.0,Sereja and Intervals,914
367:D,bitmasks+dfs and similar,2400.0,Sereja and Sets,584
367:C,graphs+greedy+sortings,2000.0,Sereja and the Arrangement of Numbers,1632
367:B,binary search+data structures,1900.0,Sereja ans Anagrams,2267
367:A,data structures+implementation,1500.0,Sereja and Algorithm ,4143
366:E,brute force+implementation+math,2200.0,Dima and Magic Guitar,691
366:D,binary search+data structures+dfs and similar+dsu+shortest paths+two pointers,2000.0,Dima and Trap Graph,1139
366:C,dp,1900.0,Dima and Salad,3789
366:B,brute force+implementation,1200.0,Dima and To-do List,6286
366:A,implementation,1100.0,Dima and Guards,4246
365:B,implementation,1100.0,The Fibonacci Segment,12751
365:A,implementation,1100.0,Good Number,13703
364:E,divide and conquer+two pointers,3000.0,Empty Rectangles,409
364:D,brute force+math+probabilities,2900.0,Ghd,1426
364:C,brute force+number theory,2300.0,Beautiful Set,554
364:B,dp+greedy,2200.0,Free Market,1092
364:A,combinatorics+data structures+implementation,1600.0,Matrix,4389
363:E,brute force+data structures+implementation,2500.0,Two Circles,170
363:D,binary search+greedy,1800.0,Renting Bikes,3421
363:C,greedy+implementation,1400.0,Fixing Typos,11943
363:B,brute force+dp,1100.0,Fence,37789
363:A,implementation,800.0,Soroban,9294
362:E,flows+graphs+shortest paths,2300.0,Petya and Pipes,670
362:D,data structures+dfs and similar+dsu+graphs+greedy,2100.0,Fools and Foolproof Roads,799
362:C,data structures+dp+implementation+math,1900.0,Insertion Sort,1418
362:B,implementation+sortings,1100.0,Petya and Staircases,12329
362:A,greedy+math,1500.0,Two Semiknights Meet,2538
361:B,constructive algorithms+math+number theory,1200.0,Levko and Permutation,7247
361:A,constructive algorithms+implementation,800.0,Levko and Table,14490
360:E,graphs+greedy+shortest paths,2800.0,Levko and Game,486
360:D,number theory,2600.0,Levko and Sets,346
360:C,combinatorics+dp,2500.0,Levko and Strings,972
360:B,binary search+dp,2000.0,Levko and Array,2428
360:A,greedy+implementation,1700.0,Levko and Array Recovery,1970
359:E,constructive algorithms+dfs and similar,2400.0,Neatness,418
359:D,binary search+brute force+data structures+math+two pointers,2000.0,Pair of Numbers,4266
359:C,math+number theory,1900.0,Prime Number,2721
359:B,constructive algorithms+dp+math,1400.0,Permutation,6822
359:A,constructive algorithms+greedy+implementation,1000.0,Table,7742
358:E,brute force+dsu+graphs+implementation,2300.0,Dima and Kicks,356
358:D,dp+greedy,1800.0,Dima and Hares,3498
358:C,constructive algorithms+greedy+implementation,2000.0,Dima and Containers,1726
358:B,brute force+strings,1500.0,Dima and Text Messages,3519
358:A,brute force+implementation,1400.0,Dima and Continuous Line,7130
357:B,constructive algorithms+implementation,1400.0,Flag Day,7382
357:A,brute force+greedy+implementation,1000.0,Group of Students,6150
356:E,dp+hashing+implementation+string suffix structures+strings,3000.0,Xenia and String Problem,276
356:D,bitmasks+constructive algorithms+dp+greedy,2700.0,Bags and Coins,787
356:C,combinatorics+constructive algorithms+greedy+implementation,2100.0,Compartments,1140
356:B,implementation+math,1900.0,Xenia and Hamming,1764
356:A,data structures+dsu,1500.0,Knight Tournament,10704
355:B,greedy+implementation,1100.0,Vasya and Public Transport,4133
355:A,constructive algorithms+implementation,1100.0,Vasya and Digital Root,8562
354:E,constructive algorithms+dfs and similar+dp,2200.0,Lucky Number Representation,807
354:D,dp,2900.0,Transferring Pyramid,307
354:C,brute force+dp+number theory,2100.0,Vasya and Beautiful Arrays,2611
354:B,bitmasks+dp+games,2400.0,Game with Strings,406
354:A,brute force+greedy+math,1500.0,Vasya and Robot,4944
353:E,dp+graph matchings+greedy,2200.0,Antichain,513
353:D,constructive algorithms+dp,2000.0,Queue,2425
353:C,implementation+math+number theory,1600.0,Find Maximum,4334
353:B,combinatorics+constructive algorithms+greedy+implementation+math+sortings,1900.0,Two Heaps,2105
353:A,implementation+math,1200.0,Domino,15436
352:B,implementation+sortings,1300.0,Jeff and Periods,13684
352:A,brute force+implementation+math,1000.0,Jeff and Digits,20628
351:E,greedy,2200.0,Jeff and Permutation,1344
351:D,data structures,2700.0,Jeff and Removing Periods,826
351:C,dp+matrices,2500.0,Jeff and Brackets,496
351:B,combinatorics+dp+probabilities,1900.0,Jeff and Furik,2107
351:A,dp+greedy+implementation+math,1800.0,Jeff and Rounding,2558
350:E,brute force+constructive algorithms+dfs and similar+graphs,2200.0,Wrong Floyd,692
350:D,binary search+data structures+geometry+hashing+sortings,2400.0,Looking for Owls,206
350:C,greedy+implementation+sortings,1600.0,Bombs,6069
350:B,graphs,1500.0,Resort,2874
350:A,brute force+greedy+implementation,1200.0,TL,14050
349:B,data structures+dp+greedy+implementation,1700.0,Color the Fence,12214
349:A,greedy+implementation,1100.0,Cinema Line,24003
348:E,dfs and similar+dp+trees,2800.0,Pilgrims,340
348:D,dp+matrices,2500.0,Turtles,1195
348:C,brute force+data structures,2500.0,Subset Sums,1694
348:B,dfs and similar+number theory+trees,2100.0,Apple Tree,1900
348:A,binary search+math+sortings,1600.0,Mafia,11151
347:B,brute force+implementation+math,1100.0,Fixed Points,8400
347:A,constructive algorithms+implementation+sortings,1300.0,Difference Row,7785
346:E,math+number theory,3000.0,Doodle Jump,199
346:D,dp+graphs+shortest paths,2600.0,Robot Control,575
346:C,greedy+math,2200.0,Number Transformation II,1348
346:B,dp+strings,2000.0,Lucky Common Subsequence,2934
346:A,games+math+number theory,1600.0,Alice and Bob,7725
345:G,*special+strings,2200.0,Suffix Subgroup,45
345:F,*special,2700.0,Superstitions Inspection,35
345:E,*special,2700.0,Black Cat Rush,34
345:D,*special+dfs and similar+graphs,2200.0,Chain Letter,70
345:C,*special,2000.0,Counting Fridays,113
345:B,*special,2100.0,Triskaidekaphobia,114
345:A,*special+probabilities,1500.0,Expecting Trouble,428
344:B,brute force+graphs+math,1200.0,Simple Molecules,7988
344:A,implementation,800.0,Magnets,84826
343:E,brute force+dfs and similar+divide and conquer+flows+graphs+greedy+trees,2900.0,Pumping Stations,514
343:D,data structures+dfs and similar+graphs+trees,2100.0,Water Tree,4313
343:C,binary search+greedy+two pointers,1900.0,Read Time,2710
343:B,data structures+greedy+implementation,1600.0,Alternating Current,10136
343:A,math+number theory,1600.0,Rational Resistance,7770
342:E,data structures+divide and conquer+trees,2400.0,Xenia and Tree,5903
342:D,bitmasks+dfs and similar+dp,2100.0,Xenia and Dominoes,460
342:C,geometry,1900.0,Cupboard and Balloons,1723
342:B,brute force+greedy+implementation,1500.0,Xenia and Spies,3777
342:A,greedy+implementation,1200.0,Xenia and Divisors,10731
341:E,constructive algorithms+greedy,3000.0,Candies Game,342
341:D,data structures,2500.0,Iahub and Xors,941
340:E,combinatorics+math,2000.0,Iahub and Permutations,2109
340:D,binary search+data structures+dp,1500.0,Bubble Sort Graph,6307
340:C,combinatorics+implementation+math,1600.0,Tourist Problem,3813
340:B,brute force+geometry,2100.0,Maximal Area Quadrilateral,1879
340:A,math,1200.0,The Wall,6803
339:E,constructive algorithms+dfs and similar+greedy,2700.0,Three Swaps,499
339:D,data structures+trees,1700.0,Xenia and Bit Operations,18916
339:C,constructive algorithms+dfs and similar+dp+graphs+greedy+shortest paths,1700.0,Xenia and Weights,7595
339:B,implementation,1000.0,Xenia and Ringroad,54684
339:A,greedy+implementation+sortings+strings,800.0,Helpful Maths,150832
338:E,data structures,2600.0,Optimize!,808
338:D,chinese remainder theorem+math+number theory,2900.0,GCD Table,916
337:E,brute force+number theory+trees,2200.0,Divisor Tree,899
337:D,dfs and similar+divide and conquer+dp+trees,2000.0,Book of Evil,4821
337:C,binary search+greedy+math+matrices+number theory,1600.0,Quiz,4496
337:B,greedy+math+number theory,1400.0,Routine Problem,8103
337:A,greedy,900.0,Puzzles,62324
336:E,bitmasks+combinatorics+dp+implementation,2700.0,Vasily the Bear and Painting Square,95
336:D,combinatorics+math+number theory,2100.0,Vasily the Bear and Beautiful Strings,858
336:C,brute force+greedy+implementation+number theory,1800.0,Vasily the Bear and Sequence,2256
336:B,math,1900.0,Vasily the Bear and Fly,1146
336:A,implementation+math,1000.0,Vasily the Bear and Triangle,8999
335:F,dp+greedy,3000.0,"Buy One, Get One Free",307
335:E,dp+math+probabilities,2800.0,Counting Skyscrapers,174
335:D,brute force+dp,2400.0,Rectangles and Square,277
335:C,games,2100.0,More Reclamation,486
335:B,constructive algorithms+dp,1900.0,Palindrome,1799
335:A,binary search+constructive algorithms+greedy,1400.0,Banana,2274
334:B,sortings,1400.0,Eight Point Sets,3374
334:A,implementation,1000.0,Candy Bags,16163
333:E,binary search+bitmasks+brute force+geometry+sortings,2500.0,Summer Earnings,936
333:D,binary search+bitmasks+brute force+implementation+sortings,2100.0,Characteristics of Rectangles,1711
333:C,brute force+constructive algorithms,2700.0,Lucky Tickets,341
333:B,greedy,1800.0,Chips,2506
333:A,greedy,1600.0,Secrets,3670
332:E,dp+greedy+implementation,2400.0,Binary Key,270
332:D,graphs+math,2400.0,Theft of Blueprints,346
332:C,data structures+greedy+sortings,2200.0,Students' Revenge,838
332:B,data structures+dp+implementation,1500.0,Maximum Absurdity,7241
332:A,implementation,1300.0,Down the Hatch!,3429
331:E2,constructive algorithms+dp,3100.0,Deja Vu,126
331:E1,constructive algorithms+graphs+implementation,2900.0,Deja Vu,92
331:D3,data structures+implementation+trees,3000.0,Escaping on Beaveractor,140
331:D2,graphs,2600.0,Escaping on Beaveractor,106
331:D1,dfs and similar+implementation,2400.0,Escaping on Beaveractor,163
331:C3,dp,2500.0,The Great Julya Calendar,371
331:C2,dp,2400.0,The Great Julya Calendar,303
331:C1,dp,1100.0,The Great Julya Calendar,5261
331:B2,data structures,1900.0,Shave Beaver!,631
331:B1,implementation,1700.0,Shave Beaver!,682
331:A2,data structures+sortings,1500.0,Oh Sweet Beaverette,1272
331:A1,brute force+implementation,1400.0,Oh Sweet Beaverette,1237
330:B,constructive algorithms+graphs,1300.0,Road Construction,14255
330:A,brute force+implementation,800.0,Cakeminator,23407
329:E,math,3100.0,Evil,145
329:D,constructive algorithms,2500.0,The Evil Temple and the Moving Rocks,345
329:C,constructive algorithms,2400.0,Graph Reconstruction,800
329:B,dfs and similar+shortest paths,1500.0,Biridian Forest,5153
329:A,constructive algorithms+greedy,1500.0,Purification,4372
328:B,greedy,1500.0,Sheldon and Ice Pieces,1005
328:A,implementation,1800.0,IQ Test,1462
327:E,bitmasks+combinatorics+constructive algorithms+dp+meet-in-the-middle,2300.0,Axis Walking,1086
327:D,constructive algorithms+dfs and similar+graphs,1900.0,Block Tower,2033
327:C,combinatorics+math,1700.0,Magic Five,2841
327:B,math,1200.0,Hungry Sequence,16082
327:A,brute force+dp+implementation,1200.0,Flipping Game,33586
325:E,combinatorics+dfs and similar+dsu+graphs+greedy,2800.0,The Red Button,621
325:D,dsu,2900.0,Reclamation,437
325:C,dfs and similar+graphs+shortest paths,2600.0,Monsters and Diamonds,285
325:B,binary search+math,1800.0,Stadium and Games,1415
325:A,implementation,1500.0,Square and Rectangles,2055
323:C,data structures,2400.0,Two permutations,499
323:B,constructive algorithms+graphs,2200.0,Tournament-graph,317
323:A,combinatorics+constructive algorithms,1600.0,Black-and-White Cube,639
322:B,combinatorics+math,1600.0,Ciel and Flowers,10285
322:A,greedy,1000.0,Ciel and Dancing,7305
321:E,data structures+divide and conquer+dp,2600.0,Ciel and Gondolas,3444
321:D,dp+greedy+math,2900.0,Ciel and Flipboard,382
321:C,constructive algorithms+dfs and similar+divide and conquer+greedy+trees,2100.0,Ciel the Commander,5421
321:B,dp+flows+greedy,1900.0,Ciel and Duel,2518
321:A,binary search+implementation+math,1700.0,Ciel and Robot,3380
320:B,dfs and similar+graphs,1500.0,Ping-Pong (Easy Version),6397
320:A,brute force+greedy,900.0,Magic Numbers,26702
319:E,data structures,3000.0,Ping-Pong,436
319:D,greedy+hashing+string suffix structures+strings,2800.0,Have You Ever Heard About the Word?,489
319:C,dp+geometry,2100.0,Kalila and Dimna in the Logging Industry,3882
319:B,data structures+implementation,1900.0,Psychos in a Line,3678
319:A,combinatorics+math,1600.0,Malek Dance Club,2614
318:B,implementation+strings+two pointers,1300.0,Strings of Power,6746
318:A,math,900.0,Even Odds,81153
317:E,constructive algorithms+shortest paths,3100.0,Princess and Her Shadow,121
317:D,dp+games,2300.0,Game with Powers,923
317:C,constructive algorithms+dfs and similar+graphs+trees,2500.0,Balance,413
317:B,brute force+implementation,2000.0,Ants,1499
317:A,brute force,1600.0,Perfect Pair,4268
316:G3,string suffix structures,2400.0,Good Substrings,387
316:G2,string suffix structures,2200.0,Good Substrings,407
316:G1,hashing+strings,1700.0,Good Substrings,842
316:F3,constructive algorithms+dfs and similar+implementation,2200.0,Suns and Rays,153
316:F2,,2300.0,Suns and Rays,140
316:F1,dfs and similar+implementation,2200.0,Suns and Rays,153
316:E3,data structures+math,2300.0,Summer Homework,468
316:E2,data structures+math,2300.0,Summer Homework,353
316:E1,brute force+data structures,1500.0,Summer Homework,1329
316:D3,dp+math,2400.0,PE Lesson,465
316:D2,dp,2300.0,PE Lesson,368
316:D1,brute force+dp,2300.0,PE Lesson,409
316:C2,flows+graph matchings,2300.0,Tidying Up,552
316:C1,flows,2200.0,Tidying Up,507
316:B2,dfs and similar+dp,1600.0,EKG,1486
316:B1,brute force+dfs and similar,1500.0,EKG,1302
316:A2,math,1400.0,Special Task,1986
316:A1,greedy,1100.0,Special Task,2443
315:B,implementation,1200.0,Sereja and Array,6289
315:A,brute force,1400.0,Sereja and Bottles,9316
314:E,dp,2900.0,Sereja and Squares,293
314:D,binary search+data structures+geometry+sortings+two pointers,2500.0,Sereja and Straight Lines,489
314:C,data structures+dp,2000.0,Sereja and Subsequences,1662
314:B,binary search+dfs and similar+strings,2000.0,Sereja and Periods,1388
314:A,implementation,1600.0,Sereja and Contest,1981
313:E,constructive algorithms+data structures+dsu+greedy,2300.0,Ilya and Two Numbers,494
313:D,dp,2100.0,Ilya and Roads,1268
313:C,constructive algorithms+greedy+implementation+sortings,1400.0,Ilya and Matrix,5120
313:B,dp+implementation,1100.0,Ilya and Queries,33103
313:A,implementation+number theory,900.0,Ilya and Bank Account,43127
312:B,math+probabilities,1300.0,Archer,9775
312:A,implementation+strings,1100.0,Whose sentence is it?,4532
311:E,flows,2300.0,Biologist,845
311:D,data structures+math,2600.0,Interval Cubing,589
311:C,brute force+data structures+graphs+shortest paths,2500.0,Fetch the Treasure,430
311:B,data structures+dp,2400.0,Cats Transport,2439
311:A,constructive algorithms+implementation,1300.0,The Closest Pair,3829
